COG,Name,Ocean core,Ocean core (prokaryotes),Gut core,Ocean core (epipelagic),Ocean core (mesopelagic)
NOG74776,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG74779,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74782,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74783,Preprotein translocase subunit SecG,FALSE,FALSE,TRUE,TRUE,FALSE
NOG74794,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74799,Carboxypeptidase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG74817,Phospholipase D,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74820,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74829,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG74834,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG74843,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG74854,Methylamine dehydrogenase accessory protein MauD,TRUE,TRUE,FALSE,TRUE,TRUE
NOG74865,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74870,Outer membrane efflux protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74935,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74939,Asnc family protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74941,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74943,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74963,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG74979,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG74982,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG74999,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75003,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75020,"Dtdp-Glucose 4,6-dehydratase",TRUE,TRUE,FALSE,TRUE,TRUE
NOG75023,Transcriptional regulator protein,TRUE,TRUE,TRUE,TRUE,TRUE
NOG75028,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75033,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75045,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75049,,TRUE,FALSE,TRUE,TRUE,TRUE
NOG75050,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75055,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75056,Protein involved in biological adhesion,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75067,Dolichyl-Phosphate-Mannose protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75070,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75073,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75074,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75086,O-Unit flippase,FALSE,FALSE,FALSE,TRUE,FALSE
NOG75092,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG75101,Nad-Specific glutamate dehydrogenase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75103,5'-Nucleotidase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75107,Methyltransferase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75112,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75118,Ceramidase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75119,Nei endonuclease VIII-like 1 (E. coli),FALSE,FALSE,FALSE,TRUE,FALSE
NOG75125,Carboxymuconolactone decarboxylase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75147,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75154,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75156,Uba/Thif-Type NAD/FAD binding fold containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75164,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75168,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75172,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75188,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG75194,N-Acetyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
NOG75195,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75201,Polypeptide-Transport-Associated domain protein FtsQ-type,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75247,Dna-Directed DNA polymerase B,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75250,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75257,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75259,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75266,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75267,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75270,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75292,Glyoxalase/Bleomycin resistance protein/dioxygenase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75319,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75337,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75339,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75349,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75364,Flagellar protein FlaG protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75381,Lipoprotein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75388,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75392,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75395,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75407,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75408,Pilus assembly protein PilX,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75413,Type II site-specific deoxyribonuclease,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75416,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75418,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75428,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75439,Cytochrome c class I protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75464,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75469,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75503,Methyltransferase type 11,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75509,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75514,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75518,Ion channel,TRUE,TRUE,TRUE,TRUE,TRUE
NOG75526,TPR repeat-containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75528,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75532,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75547,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75550,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75554,OHCU decarboxylase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75560,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75564,Protein involved in respiratory electron transport chain,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75570,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75574,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75576,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG75601,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75605,Cytochrome c-type biogenesis protein CcmE,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75614,,TRUE,FALSE,TRUE,TRUE,TRUE
NOG75616,Transmembrane prediction protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75620,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG75649,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75662,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75663,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75671,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75677,Protein involved in nickel ion transport,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75679,Vacuolar-Type H+-ATPase subunit H,FALSE,FALSE,TRUE,FALSE,TRUE
NOG75706,Sodium/Hydrogen exchanger protein,FALSE,FALSE,TRUE,FALSE,TRUE
NOG75713,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75715,Glycoside hydrolase family 13 domain protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75718,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75719,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG75723,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75724,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75734,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75757,Tonb-Dependent receptor,TRUE,TRUE,TRUE,TRUE,TRUE
NOG75772,Ribonuclease P protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75778,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG75785,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75796,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75797,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75800,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75805,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75812,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75813,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75814,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75820,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75825,Ethyl tert-butyl ether degradation protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75827,Glyoxalase/Bleomycin resistance protein/dioxygenase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75845,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75846,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75850,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75856,Transporter protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75860,"SID1 transmembrane family, member protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG75864,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75875,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75882,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75892,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75893,Cytochrome c-type protein Shp,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75896,"Trap-Type transport system, small permease component",TRUE,TRUE,FALSE,TRUE,TRUE
NOG75917,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG75919,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75925,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG75928,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75942,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75944,Periplasmic protease,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75976,Protein involved in methylation,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75979,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG75980,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG75981,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG75982,"Primosome, DnaD subunit",FALSE,FALSE,FALSE,FALSE,TRUE
NOG75999,Lipoprotein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76019,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76022,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76031,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG76036,Protein involved in regulation of chemotaxis,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76040,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76042,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76052,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG76053,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76061,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76070,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76074,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76075,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76079,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG76082,Roadblock/Lc7 family protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76089,G-D-S-L family protein,FALSE,FALSE,TRUE,FALSE,TRUE
NOG76090,Methylenetetrahydrofolate reductase (NADPH),TRUE,FALSE,FALSE,TRUE,TRUE
NOG76104,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76118,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76140,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76156,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG76158,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76159,Glycosyl transferase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76178,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76189,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76192,Transposase,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76202,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76203,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76217,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76222,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76270,,TRUE,FALSE,TRUE,TRUE,TRUE
NOG76271,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76275,Pilus assembly protein PilW,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76277,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76283,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76293,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76298,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76308,"Transcriptional regulator, XRE family protein",TRUE,TRUE,FALSE,TRUE,TRUE
NOG76309,Superoxide dismutase Ni-type,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76320,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76324,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76335,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76351,Utp--Glucose-1-Phosphate protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76355,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76363,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76366,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76368,Adenylate cyclase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76380,Osmc family protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76385,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76392,Tetratricopeptide repeat domain 18,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76397,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76400,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76403,Glutathione synthase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76406,,TRUE,FALSE,TRUE,TRUE,TRUE
NOG76411,Chorismate mutase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76416,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76421,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76429,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76435,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76445,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76447,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76450,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76451,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76452,Heme binding protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76455,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76457,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76463,"Transcriptional repressor, CopY family protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG76477,"Twin-Arginine translocation protein, TatB",TRUE,TRUE,FALSE,TRUE,TRUE
NOG76481,Integrase family protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76488,Trna (uracil) methyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76495,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG76496,Lipoprotein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76504,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76512,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76521,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76527,Acyl carrier protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76528,"Cytochrome oxidase maturation protein, cbb3-type",FALSE,FALSE,FALSE,FALSE,TRUE
NOG76531,Phospholipase D/transphosphatidylase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76556,Lycopene cyclase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76573,Protein transporter,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76575,FMN binding protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76577,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76580,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76621,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76640,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76659,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76664,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76667,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76668,Major facilitator superfamily protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76669,Serine-Type peptidase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76671,Tetr family transcriptional regulator protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76676,Tripartite ATP-independent periplasmic transporter DctQ protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76685,Penicillin binding protein,FALSE,FALSE,TRUE,FALSE,TRUE
NOG76691,Isochorismatase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76699,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76711,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76715,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76725,Tonb-Dependent receptor,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76731,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76735,Outer membrane efflux protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76738,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76741,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76757,Outer membrane lipoprotein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76770,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76774,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76783,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76791,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76816,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76819,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76823,Response regulator receiver protein,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76825,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76831,Type II secretion system protein C,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76837,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG76843,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76846,Dna-Directed DNA polymerase,TRUE,TRUE,TRUE,TRUE,TRUE
NOG76850,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76856,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76878,Protein involved in polysaccharide transport,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76879,,TRUE,TRUE,TRUE,TRUE,TRUE
NOG76895,Outer membrane protein (OmpH-like),FALSE,FALSE,FALSE,FALSE,TRUE
NOG76900,Phytanoyl-Coa dioxygenase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76901,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76902,Von Willebrand factor (vWF) type A domain-containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76904,"Phosphotransferase, for other substituted phosphate groups",FALSE,FALSE,FALSE,FALSE,TRUE
NOG76906,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76912,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76918,Acetyltransferase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76926,Phytochelatin synthase,FALSE,FALSE,FALSE,TRUE,FALSE
NOG76930,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76935,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76940,Protein involved in protein secretion by the type II secretion system,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76947,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76948,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG76953,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76954,O-Antigen polymerase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76957,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG76963,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG76974,Lipoprotein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76991,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG76998,Ribosomal protein L29,TRUE,TRUE,TRUE,TRUE,TRUE
NOG76999,Galactosylceramidase,TRUE,FALSE,TRUE,TRUE,TRUE
NOG77002,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77004,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77005,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77006,Protein transporter,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77021,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77032,Nadph-Dependent FMN reductase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77044,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77050,Trap-Type C4-dicarboxylate transport system periplasmic component protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77053,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77058,"3-Hydroxyanthranilate 3,4-dioxygenase",TRUE,TRUE,FALSE,TRUE,TRUE
NOG77060,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77063,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77065,Sporulation protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77072,Paraquat-Inducible protein A,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77075,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77084,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77089,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77111,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77116,Type IV secretion system protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77119,,FALSE,FALSE,FALSE,TRUE,FALSE
NOG77120,"Peptidase A24A, prepilin type IV",FALSE,FALSE,TRUE,FALSE,FALSE
NOG77126,Protein involved in gene silencing by RNA,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77130,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77136,In eicosanoid and glutathione metabolism (MAPEG) protein,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77142,Lipopolysaccharide transport periplasmic protein LptA,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77155,Fatty acid desaturase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77164,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77176,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77177,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77180,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77188,"2 iron, 2 sulfur cluster binding protein",FALSE,FALSE,FALSE,FALSE,TRUE
NOG77202,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77221,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77231,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77236,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77240,Septum formation initiator protein,TRUE,FALSE,TRUE,TRUE,TRUE
NOG77249,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77262,Succinate dehydrogenase cytochrome b,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77266,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77277,Thioesterase superfamily protein,FALSE,FALSE,TRUE,FALSE,TRUE
NOG77285,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77287,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77298,Endonuclease,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77304,Histidine Phosphotransfer domain-containing protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77316,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77339,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77345,Protein involved in protein secretion,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77348,Carboxypeptidase,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77353,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77358,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77362,Doxx family protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77366,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77372,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77377,,FALSE,FALSE,TRUE,FALSE,TRUE
NOG77378,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77381,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77385,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77394,Outer membrane efflux protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77396,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77406,Cupin 2 barrel domain protein,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77418,Nitroreductase,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77429,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77430,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77450,,FALSE,FALSE,TRUE,TRUE,FALSE
NOG77455,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77465,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77471,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77477,Protein involved in fungal-type cell wall organization or biogenesis,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77479,Cyanuric acid amidohydrolase,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77497,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77500,Nisin-Resistance protein,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77535,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77538,,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77539,"Alpha-Galactosidase. Removes both branched alpha-1,3- linked galactose residues of blood group B antigens and linear alpha-1,3-linked galactose structures",FALSE,FALSE,TRUE,FALSE,TRUE
NOG77540,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77553,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77554,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77558,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77560,Carboxymuconolactone decarboxylase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77566,Adenosylmethionine decarboxylase,FALSE,FALSE,FALSE,TRUE,FALSE
NOG77581,,FALSE,FALSE,FALSE,FALSE,TRUE
NOG77582,Glyoxalase/Bleomycin resistance protein/Dioxygenase,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77584,Flagella basal body P-ring formation protein FlgA,TRUE,FALSE,FALSE,TRUE,TRUE
NOG77592,,TRUE,TRUE,FALSE,TRUE,TRUE
NOG77594,,FALSE,FALSE,TRUE,FALSE,FALSE
NOG77603,,FALSE,FALSE,FALSE,FALSE,TRUE
